Train,Test,Features,Classifier,Scaler,Eval-mode,Accuracy,Sensitivity,Specificity
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,LogisticRegression,MinMax,full,53.87045813586098,46.36015325670498,59.13978494623656
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,LogisticRegression,Z-score,full,53.87045813586098,52.490421455938694,54.83870967741935
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,LinearClassifier,MinMax,full,54.502369668246445,55.172413793103445,54.03225806451613
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,LinearClassifier,Z-score,full,53.712480252764614,51.34099616858238,55.376344086021504
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,1-NN-L2,None,full,49.92101105845181,40.229885057471265,56.72043010752689
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,1-NN-L2,MinMax,full,49.28909952606635,36.015325670498086,58.602150537634415
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,1-NN-L2,Z-score,full,51.50078988941548,42.911877394636015,57.52688172043011
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,GaussianNB,None,full,52.29067930489732,22.22222222222222,73.38709677419355
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,GaussianNB,MinMax,full,51.50078988941548,16.47509578544061,76.0752688172043
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,GaussianNB,Z-score,full,51.65876777251185,16.85823754789272,76.0752688172043
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,LogisticRegression,MinMax,full,51.18483412322274,27.586206896551722,67.74193548387096
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,LogisticRegression,Z-score,full,51.342812006319114,30.268199233716476,66.12903225806451
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,LinearClassifier,None,full,55.60821484992101,8.045977011494253,88.97849462365592
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,LinearClassifier,MinMax,full,53.87045813586098,18.773946360153257,78.49462365591397
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-br,LinearClassifier,Z-score,full,50.86887835703001,30.268199233716476,65.32258064516128
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,1-NN-L2,None,full,53.712480252764614,59.38697318007663,49.73118279569893
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,1-NN-L2,MinMax,full,60.34755134281201,41.37931034482759,73.65591397849462
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,1-NN-L2,Z-score,full,56.55608214849921,41.7624521072797,66.93548387096774
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,GaussianNB,None,full,50.39494470774092,51.34099616858238,49.73118279569893
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,GaussianNB,MinMax,full,51.81674565560821,60.15325670498084,45.96774193548387
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,GaussianNB,Z-score,full,51.97472353870458,60.53639846743295,45.96774193548387
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,LogisticRegression,MinMax,full,54.818325434439174,39.08045977011494,65.86021505376344
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,LogisticRegression,Z-score,full,54.18641390205371,48.275862068965516,58.333333333333336
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,LinearClassifier,MinMax,full,54.02843601895735,26.053639846743295,73.65591397849462
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-f,LinearClassifier,Z-score,full,52.922590837282776,42.5287356321839,60.215053763440864
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,1-NN-L2,None,full,39.81042654028436,36.7816091954023,41.935483870967744
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,1-NN-L2,MinMax,full,46.12954186413902,35.63218390804598,53.494623655913976
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,1-NN-L2,Z-score,full,46.60347551342812,32.56704980842912,56.451612903225815
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,GaussianNB,None,full,55.60821484992101,71.26436781609196,44.623655913978496
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,GaussianNB,MinMax,full,55.60821484992101,68.96551724137932,46.236559139784944
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,GaussianNB,Z-score,full,55.45023696682464,68.96551724137932,45.96774193548387
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,LogisticRegression,MinMax,full,41.23222748815166,65.13409961685824,24.462365591397848
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,LogisticRegression,Z-score,full,41.07424960505529,67.81609195402298,22.311827956989248
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,LinearClassifier,MinMax,full,33.0173775671406,50.57471264367817,20.698924731182796
LUNGx,LIDC-IDRI,resnet50-avgpool--ax-sag-cor--pcl-br,LinearClassifier,Z-score,full,31.753554502369667,35.24904214559387,29.301075268817208
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,1-NN-L2,None,full,55.76619273301737,43.67816091954023,64.24731182795699
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,1-NN-L2,MinMax,full,62.08530805687204,44.06130268199234,74.73118279569893
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,1-NN-L2,Z-score,full,61.45339652448657,36.39846743295019,79.03225806451613
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,GaussianNB,None,full,54.34439178515008,34.48275862068966,68.27956989247312
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,GaussianNB,MinMax,full,56.08214849921011,35.24904214559387,70.6989247311828
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,GaussianNB,Z-score,full,56.08214849921011,35.24904214559387,70.6989247311828
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,LogisticRegression,MinMax,full,63.98104265402843,49.808429118773944,73.9247311827957
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,LogisticRegression,Z-score,full,62.55924170616114,54.78927203065134,68.01075268817203
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,LinearClassifier,MinMax,full,62.875197472353875,26.053639846743295,88.70967741935483
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-f,LinearClassifier,Z-score,full,57.97788309636651,49.808429118773944,63.70967741935484
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,1-NN-L2,None,full,48.34123222748815,70.88122605363985,32.526881720430104
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,1-NN-L2,MinMax,full,53.23854660347551,80.84291187739464,33.87096774193548
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,1-NN-L2,Z-score,full,51.65876777251185,80.07662835249042,31.72043010752688
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,GaussianNB,None,full,60.97946287519748,61.68582375478927,60.483870967741936
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,GaussianNB,MinMax,full,60.97946287519748,68.96551724137932,55.376344086021504
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,GaussianNB,Z-score,full,60.505529225908376,69.34865900383141,54.3010752688172
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,LogisticRegression,MinMax,full,56.71406003159558,79.6934865900383,40.59139784946236
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,LogisticRegression,Z-score,full,54.18641390205371,76.62835249042146,38.44086021505376
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,LinearClassifier,MinMax,full,57.50394944707741,49.42528735632184,63.17204301075269
LUNGx,LIDC-IDRI,resnet50-avgpool--ax--pca-br,LinearClassifier,Z-score,full,54.34439178515008,72.41379310344827,41.66666666666667
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,1-NN-L2,None,full,51.65876777251185,37.547892720306514,61.55913978494624
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,1-NN-L2,MinMax,full,51.342812006319114,35.63218390804598,62.365591397849464
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,1-NN-L2,Z-score,full,51.342812006319114,35.24904214559387,62.634408602150536
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,GaussianNB,None,full,55.76619273301737,35.63218390804598,69.89247311827957
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,GaussianNB,MinMax,full,56.55608214849921,34.48275862068966,72.04301075268818
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,GaussianNB,Z-score,full,56.55608214849921,34.48275862068966,72.04301075268818
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,LogisticRegression,MinMax,full,53.87045813586098,29.50191570881226,70.96774193548387
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,LogisticRegression,Z-score,full,54.976303317535546,34.099616858237546,69.6236559139785
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,LinearClassifier,MinMax,full,55.76619273301737,26.053639846743295,76.61290322580645
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-f,LinearClassifier,Z-score,full,55.92417061611374,29.118773946360154,74.73118279569893
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,1-NN-L2,None,full,54.02843601895735,65.90038314176245,45.69892473118279
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,1-NN-L2,MinMax,full,53.55450236966824,52.87356321839081,54.03225806451613
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,1-NN-L2,Z-score,full,54.502369668246445,53.63984674329502,55.107526881720425
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,GaussianNB,None,full,51.18483412322274,83.5249042145594,28.49462365591398
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,GaussianNB,MinMax,full,51.342812006319114,83.9080459770115,28.49462365591398
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,GaussianNB,Z-score,full,51.342812006319114,83.9080459770115,28.49462365591398
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,LogisticRegression,MinMax,full,53.08056872037915,29.50191570881226,69.6236559139785
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,LogisticRegression,Z-score,full,53.87045813586098,28.35249042145594,71.7741935483871
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,LinearClassifier,MinMax,full,50.39494470774092,77.39463601532567,31.451612903225808
LUNGx,LIDC-IDRI,swin_v2-avgpool-ax-gs-br,LinearClassifier,Z-score,full,53.712480252764614,35.24904214559387,66.66666666666666
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,1-NN-L2,None,full,54.18641390205371,45.97701149425287,59.946236559139784
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,1-NN-L2,MinMax,full,53.712480252764614,46.36015325670498,58.87096774193549
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,1-NN-L2,Z-score,full,53.55450236966824,46.74329501915709,58.333333333333336
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,GaussianNB,None,full,55.76619273301737,62.45210727969349,51.075268817204304
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,GaussianNB,MinMax,full,55.60821484992101,62.06896551724138,51.075268817204304
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,GaussianNB,Z-score,full,55.60821484992101,62.06896551724138,51.075268817204304
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,LogisticRegression,MinMax,full,58.451816745655606,55.172413793103445,60.752688172043015
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,LogisticRegression,Z-score,full,57.50394944707741,63.601532567049816,53.2258064516129
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,LinearClassifier,MinMax,full,58.60979462875198,32.95019157088122,76.61290322580645
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-f,LinearClassifier,Z-score,full,53.712480252764614,67.43295019157088,44.086021505376344
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,1-NN-L2,None,full,54.818325434439174,59.38697318007663,51.61290322580645
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,1-NN-L2,MinMax,full,55.76619273301737,61.30268199233716,51.88172043010753
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,1-NN-L2,Z-score,full,55.45023696682464,61.30268199233716,51.344086021505376
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,GaussianNB,None,full,59.241706161137444,98.46743295019157,31.72043010752688
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,GaussianNB,MinMax,full,59.3996840442338,98.46743295019157,31.989247311827956
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,GaussianNB,Z-score,full,59.3996840442338,98.46743295019157,31.989247311827956
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,LogisticRegression,MinMax,full,60.821484992101105,86.20689655172413,43.01075268817204
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,LogisticRegression,Z-score,full,58.451816745655606,85.82375478927203,39.247311827956985
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,LinearClassifier,MinMax,full,68.08846761453397,59.77011494252874,73.9247311827957
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax-sag-cor--pcl-br,LinearClassifier,Z-score,full,63.507109004739334,87.35632183908046,46.774193548387096
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,1-NN-L2,None,full,57.50394944707741,51.724137931034484,61.55913978494624
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,1-NN-L2,MinMax,full,57.97788309636651,55.938697318007655,59.40860215053764
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,1-NN-L2,Z-score,full,57.97788309636651,55.938697318007655,59.40860215053764
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,GaussianNB,None,full,52.29067930489732,70.11494252873564,39.784946236559136
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,GaussianNB,MinMax,full,52.13270142180095,70.11494252873564,39.516129032258064
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,GaussianNB,Z-score,full,52.13270142180095,70.11494252873564,39.516129032258064
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,LogisticRegression,MinMax,full,54.02843601895735,67.43295019157088,44.623655913978496
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,LogisticRegression,Z-score,full,53.55450236966824,73.9463601532567,39.247311827956985
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,LinearClassifier,MinMax,full,56.71406003159558,62.83524904214559,52.41935483870967
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-f,LinearClassifier,Z-score,full,54.34439178515008,66.28352490421456,45.96774193548387
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,1-NN-L2,None,full,52.29067930489732,70.11494252873564,39.784946236559136
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,1-NN-L2,MinMax,full,54.976303317535546,74.71264367816092,41.12903225806452
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,1-NN-L2,Z-score,full,54.66034755134282,74.71264367816092,40.59139784946236
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,GaussianNB,None,full,59.87361769352291,98.85057471264368,32.526881720430104
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,GaussianNB,MinMax,full,59.87361769352291,98.85057471264368,32.526881720430104
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,GaussianNB,Z-score,full,59.87361769352291,98.85057471264368,32.526881720430104
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,LogisticRegression,MinMax,full,66.35071090047393,90.42145593869732,49.46236559139785
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,LogisticRegression,Z-score,full,63.191153238546605,86.97318007662835,46.50537634408602
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,LinearClassifier,MinMax,full,68.8783570300158,77.39463601532567,62.903225806451616
LUNGx,LIDC-IDRI,swin_v2-avgpool--ax--pca-br,LinearClassifier,Z-score,full,62.08530805687204,77.39463601532567,51.344086021505376
